SaleID,price
200112,1821.1284751285054
200113,749.6844558457818
200114,2192.235967515919
200115,1207.375882193667
200116,14058.15566603427
200117,16059.211656041602
200118,58849.90697479716
200119,197.01036000689143
200120,2765.810816738691
200121,2512.433053749124
200122,689.0085703634628
200123,2522.848351605024
200124,55750.51891994081
200125,579.1558566142787
200126,2963.352832764259
200127,15706.160430042986
200128,1634.123778765511
200129,5967.668861751765
200130,3933.079899547142
200131,2552.331603050763
200132,1488.4301075192725
200133,2831.6261826866175
200134,1359.5229593446718
200135,2805.0894640810766
200136,4000.0695898334275
200137,716.3837769396334
200138,9842.918463301685
200139,6463.139694313909
200140,2831.604735032587
200141,1506.5604837191042
200142,6252.188704036763
200143,6794.407071989076
200144,1327.3749063099883
200145,6356.964424524984
200146,2614.4642689982393
200147,4467.5788145665765
200148,2877.7221922320773
200149,206.25008212692646
200150,10917.131839185578
200151,4977.212405477045
200152,641.9198115530369
200153,502.6065228798367
200154,8069.744349321258
200155,2280.951584654903
200156,16483.958419202212
200157,8092.878555879195
200158,10203.671837078204
200159,1203.7166282889036
200160,6705.739853169116
200161,7512.993232661303
200162,6690.977235504553
200163,1008.2862999138663
200164,16541.819448383452
200165,14926.507792408718
200166,23288.992921970897
200167,3954.5772060906843
200168,35563.93070164933
200169,682.2163092261551
200170,2665.4628640219016
200171,8788.440372073443
200172,1939.0507289985617
200173,35375.80094925418
200174,526.3002734107769
200175,2437.344183762988
200176,8314.134252866581
200177,5825.864599563178
200178,5288.95013179287
200179,3593.7762844516615
200180,897.8570700544732
200181,19258.193637105138
200182,4248.87594093452
200183,1507.0713771105343
200184,2196.88120927362
200185,4178.622910154554
200186,3452.242297144871
200187,5504.4171500221555
200188,10749.543644978174
200189,11318.808085876632
200190,3346.833440563889
200191,2877.5772805003025
200192,1118.5961492344488
200193,4896.862553118576
200194,7740.723958224731
200195,2294.9589786009574
200196,529.3449851556915
200197,21122.937338494525
200198,1173.409763453249
200199,4548.910230840843
200200,544.7871149602369
200201,7785.20742101864
200202,2057.57281607578
200203,1572.0034839996713
200204,8251.417330128326
200205,5444.939184322089
200206,917.9503262021597
200207,4816.481303930195
200208,5985.02238835668
200209,1604.1388781927365
200210,13998.019925128214
200211,5425.524935889054
200212,7606.820371034619
200213,8839.622499517356
200214,19361.854928937937
200215,7270.805627595715
200216,3289.794121274994
200217,1239.4422571794692
200218,10283.427329884096
200219,1257.7345794216722
200220,2789.353686704135
200221,8181.751708729038
200222,2210.2214483130824
200223,683.8728090517299
200224,12222.088846372388
200225,3222.54575597374
200226,1182.5460601408668
200227,8920.80340071312
200228,218.76912116329794
200229,7338.231562121163
200230,8672.192548917836
200231,5146.2460338617675
200232,986.7764251733288
200233,7899.620412789916
200234,399.04408036132537
200235,8446.78659474551
200236,13009.535521328413
200237,4871.383164417641
200238,7233.294652034996
200239,8761.964554822924
200240,26092.636434534856
200241,10804.611474176658
200242,3994.931277419367
200243,2847.9422771257646
200244,6487.690675130591
200245,3927.8182452175097
200246,4074.3193006089164
200247,1099.4400155595765
200248,260.78764019598464
200249,10126.687896667152
200250,29591.442683809124
200251,10338.981187433967
200252,785.5625663217002
200253,10010.92626759329
200254,10741.58355390037
200255,7271.411408758017
200256,2819.0480731329685
200257,9029.494341362599
200258,3461.9250935641408
200259,7923.5549682686715
200260,1457.6702753105
200261,3917.158214449014
200262,2639.0768377812647
200263,9041.47122693928
200264,6900.095252140976
200265,6267.86422285063
200266,1348.3093877239958
200267,14751.61074859542
200268,7368.524733001474
200269,3846.441481930152
200270,9347.390351115613
200271,2799.5658192917763
200272,2781.5758140426287
200273,17867.265246198793
200274,491.38055977812365
200275,13626.035158184273
200276,2188.437381364351
200277,3071.959574913594
200278,1652.862430976471
200279,8197.654296220942
200280,3115.9356600615065
200281,781.9325444442393
200282,12676.939773395341
200283,6495.466321160105
200284,402.476360959065
200285,5357.904957353114
200286,3789.53947414458
200287,11988.20637854574
200288,11858.163326609043
200289,3154.4465016573977
200290,7038.025510349283
200291,8469.357857432296
200292,1889.990015822652
200293,9205.73666085186
200294,6220.091145044311
200295,1610.9561787862704
200296,3028.9869740330087
200297,7135.239267444141
200298,1403.7257095213474
200299,4851.136141258198
200300,5352.6210553136
200301,5321.919474128381
200302,1494.1879513732108
200303,6013.301599799513
200304,2575.274495818549
200305,4203.419254110248
200306,1572.5912276792394
200307,15187.140231026453
200308,1403.1164739607816
200309,984.4699784779392
200310,1106.963475844709
200311,1253.919803523315
200312,11697.78765973563
200313,1717.3724457965109
200314,3924.791499269798
200315,761.58818639389
200316,39724.54077188328
200317,2471.938256665942
200318,394.1131731619008
200319,10321.575731246028
200320,3055.596757578163
200321,29235.691554897265
200322,15019.76629751439
200323,1356.221753678375
200324,24755.853222443242
200325,5868.998643171406
200326,2395.588621556353
200327,26653.243721152365
200328,489.5664769689224
200329,7697.089758181688
200330,1905.294414883189
200331,1494.261671992148
200332,12631.2240987062
200333,1211.0058268823568
200334,567.0868186769309
200335,1453.439014395277
200336,1408.5537706416867
200337,1131.8636602638057
200338,2014.9429966840419
200339,14001.099770282166
200340,28434.574982475773
200341,1966.343433531026
200342,6323.471612283167
200343,1407.7885870662012
200344,5846.0510211261135
200345,6631.013386497149
200346,1199.1972390835494
200347,11261.496723049548
200348,9515.800088235443
200349,726.4227465332222
200350,10250.340859760132
200351,2400.7660563246777
200352,746.241122236734
200353,1850.6084033193943
200354,3514.0401533712507
200355,495.72899091344266
200356,4391.128518849124
200357,2246.4737312607217
200358,2978.5253395339964
200359,9501.413464390436
200360,16433.814074550006
200361,1814.5433779953614
200362,1982.1346125348402
200363,1308.6466559972855
200364,7914.063089191121
200365,9929.378287750973
200366,985.8898180435399
200367,6003.305961123242
200368,6233.234520309739
200369,5535.222356693201
200370,988.5851309376358
200371,10263.000653773888
200372,929.253053200228
200373,1200.8547488756499
200374,893.4131630575371
200375,1260.9692428140359
200376,2608.493967250956
200377,1805.4307136195387
200378,1492.4450128059732
200379,2040.2350935570432
200380,767.4171484825413
200381,3836.984730763348
200382,33694.48484730924
200383,2223.1973123473
200384,2837.4506557811656
200385,758.7017340885382
200386,1079.1313214211073
200387,3838.972790358042
200388,7240.70235784604
200389,7268.21411826716
200390,375.7577376724049
200391,3271.6263654476124
200392,971.5176400672583
200393,2960.0463807013116
200394,4142.48144539481
200395,90.24492804921431
200396,2514.0195367421484
200397,996.6534608873899
200398,2249.914139256362
200399,763.3761987681534
200400,2114.3967369860516
200401,5164.256852881246
200402,1578.5293244997522
200403,3837.345198942954
200404,655.0951588320127
200405,700.31804407304
200406,2284.986678550907
200407,1487.9162262137643
200408,6625.904868241831
200409,10715.45272688381
200410,6960.017217493423
200411,1471.469082291693
200412,20984.640469606624
200413,10890.753863186106
200414,4495.721493057586
200415,9339.595690385318
200416,8032.319726367275
200417,1826.4864007554354
200418,1113.0371498280022
200419,17446.263298556896
200420,19496.125798749857
200421,1134.7035794404887
200422,1533.850152534365
200423,1002.8709068757321
200424,46752.5993907908
200425,9037.72155240533
200426,3808.675732663177
200427,19091.52900308756
200428,1203.0351555419152
200429,4463.952421567845
200430,2984.8477865748737
200431,2786.799457097737
200432,3897.6494993609663
200433,15798.400904043407
200434,647.543386207957
200435,5178.38011376106
200436,9323.100315936665
200437,788.0648179247229
200438,192.71851482133454
200439,1169.2046593474386
200440,1408.7610778607796
200441,1311.9535800948609
200442,1298.5453692203505
200443,5436.099148162256
200444,1214.5790123761228
200445,3134.9405021657535
200446,3494.324281417233
200447,7243.421344024197
200448,13264.27735048626
200449,1196.5857308719146
200450,2342.714562855617
200451,990.1722886516437
200452,3198.6540167445028
200453,3221.675379942152
200454,830.8054163000589
200455,8590.932601586108
200456,1194.2588129536462
200457,1320.606078583009
200458,778.8897454130397
200459,3840.108761165394
200460,2986.7922122363307
200461,3470.3385381778803
200462,5246.591283189887
200463,8409.373723889736
200464,1037.6343945352178
200465,9933.711536291947
200466,2341.1043191038457
200467,2721.086866962444
200468,2023.055240525517
200469,204.93330400006863
200470,9481.256090725068
200471,394.77559595364124
200472,10096.813118104443
200473,47760.635454090465
200474,1693.913089544816
200475,4035.369518599737
200476,12693.356222701806
200477,5035.074607911707
200478,4941.2026930519005
200479,1106.6907433046595
200480,6276.025960731067
200481,1684.1590127047998
200482,1488.54508146678
200483,2572.7359824740633
200484,2353.442244352007
200485,4921.314980082358
200486,5302.872365788771
200487,9155.060518154438
200488,1074.14064720896
200489,5612.666106790282
200490,9109.113475234508
200491,8298.957657944704
200492,17307.59857067831
200493,89.27141836644181
200494,2215.2185272875217
200495,5381.948390179408
200496,353.49672625727396
200497,588.6480254218924
200498,17127.89049588593
200499,734.9332452243665
200500,5902.882954539067
200501,4009.623759937811
200502,1861.1272873072744
200503,376.345194263377
200504,2412.2280061801252
200505,5823.879380459895
200506,139.2990199166428
200507,3516.548266877121
200508,1738.3550109563353
200509,1233.9703506867177
200510,9819.677563203319
200511,10286.999266350074
200512,25373.717584463113
200513,14938.7893400594
200514,12149.523610104708
200515,645.5794631736678
200516,21690.714704767874
200517,8455.239506613576
200518,2387.6726786689965
200519,13678.081550641815
200520,1275.323129570376
200521,23615.189836658952
200522,144.71110342401795
200523,4437.73256648552
200524,8584.002493114109
200525,499.363721211855
200526,400.7974994984262
200527,3399.952005501404
200528,3731.965511299651
200529,600.6352357653361
200530,7093.094959637389
200531,14058.274672001153
200532,1053.992664715708
200533,18942.376883771765
200534,1260.1249846014457
200535,209.91989790831056
200536,1015.0429454195569
200537,905.4526609336722
200538,2935.4633890033415
200539,6866.508545768822
200540,2600.164576973053
200541,2802.7011661422184
200542,2157.5881473961317
200543,3792.6343122684093
200544,501.91791519015817
200545,3686.432321717277
200546,5890.833442881691
200547,4402.505059785723
200548,4307.20973896946
200549,13083.175170040498
200550,15540.057106072403
200551,397.32764034704206
200552,11554.63817442765
200553,251.49445306171478
200554,12157.328080240995
200555,1869.5224056450004
200556,3869.056627322065
200557,11876.861580026949
200558,6757.915040750426
200559,1223.2833291653976
200560,2872.2613955578718
200561,4123.199017840966
200562,19940.731540688117
200563,6344.872521205597
200564,10818.075753532541
200565,27514.04018486022
200566,8025.8626869687505
200567,1903.703879097186
200568,8350.158931746731
200569,140.5341583631092
200570,1898.24132412952
200571,3494.584865850189
200572,11159.047094620477
200573,16285.58350049692
200574,1008.1200907131029
200575,1482.9910847533254
200576,969.4506303191272
200577,797.2185922657873
200578,21581.90455683967
200579,208.92068098315536
200580,5709.4643947645145
200581,1438.9412468227206
200582,6435.101360327811
200583,1019.0921897686769
200584,17104.809128457022
200585,6766.705522185808
200586,4135.604601423686
200587,1396.797717291383
200588,3934.734065889194
200589,2589.184086626894
200590,243.50274412577744
200591,9898.509063929192
200592,4199.169880224443
200593,9876.200344718154
200594,9653.20926899922
200595,510.12305704398557
200596,4207.133698179587
200597,21512.438584699947
200598,11763.345128891475
200599,3854.1743945119024
200600,7060.946546232456
200601,7781.778708261744
200602,9908.494277370704
200603,29693.803995192207
200604,9984.648643963375
200605,1388.5161640089168
200606,4982.011950815037
200607,8003.598213904645
200608,9277.171323648105
200609,506.37618032344267
200610,8011.0399062906545
200611,12899.000256351323
200612,10549.421178448298
200613,1121.7755441427444
200614,601.3429332055141
200615,390.91041541508423
200616,2831.478210573972
200617,1701.511474037373
200618,2652.941527611878
200619,252.8567263561712
200620,2789.725618766696
200621,10917.719203736928
200622,4832.680952042654
200623,17787.265103777063
200624,812.7245350352772
200625,641.6650531445251
200626,2605.7274468809965
200627,6503.201640666723
200628,5016.333809996308
200629,7977.609299130681
200630,1974.6971772657535
200631,13575.894899203953
200632,1635.260834476539
200633,5012.960849907446
200634,2001.683319306802
200635,4887.216605328178
200636,17605.441817595605
200637,18142.59050000426
200638,1440.959224444385
200639,2134.6240459064206
200640,998.0643310702673
200641,2656.119569353312
200642,943.8429577997241
200643,6767.023964024656
200644,21961.9625952199
200645,2234.2405464106887
200646,7174.254270001666
200647,9937.733211827082
200648,105.27321021091761
200649,6222.255606917892
200650,5073.300472388672
200651,4704.575064194792
200652,501.1096140756761
200653,6429.020324784066
200654,2719.595047863638
200655,13240.714215832919
200656,1557.8676321606752
200657,4111.810365357875
200658,7618.977481602541
200659,3079.308151958363
200660,6597.390495253605
200661,9397.586495773801
200662,1929.6539760087246
200663,1358.1853506670218
200664,1897.3514979097558
200665,5674.205333829685
200666,2035.1553121428742
200667,11879.560442227788
200668,19033.03016604617
200669,1605.1486312280376
200670,8883.898022884521
200671,1182.2604440040027
200672,913.4164786229464
200673,14212.716160697248
200674,4998.106727440378
200675,5912.239960716583
200676,5240.208360777933
200677,8924.715677711283
200678,2336.404439906787
200679,1900.7165804250815
200680,6544.709116117383
200681,2989.3162516672887
200682,2997.2197973747425
200683,51.567489922721066
200684,356.7034429736369
200685,1853.3245417818418
200686,2864.4761459652755
200687,3291.134992869897
200688,704.3812184245371
200689,10987.686440594718
200690,1810.8176374603167
200691,4895.97554702895
200692,3457.714705753453
200693,6575.319762450741
200694,239.61729470060007
200695,343.89782651243695
200696,7279.989612876174
200697,3784.7638931244505
200698,29819.586871882824
200699,546.6576054919065
200700,1788.2057835137016
200701,6842.269775860581
200702,833.0853896282007
200703,7787.721387985675
200704,691.1736958888074
200705,1199.859598441794
200706,3632.7733574353515
200707,2174.5710058087056
200708,799.6897483416328
200709,2094.9198808881088
200710,654.5360165360225
200711,5747.6586097175805
200712,12567.594260087772
200713,10670.481460900086
200714,1278.3571527941183
200715,32926.0834549206
200716,1408.4815617164923
200717,1329.5093531127482
200718,5148.588032796254
200719,3466.9070527552626
200720,2755.413630240235
200721,1768.0825644068993
200722,2254.161678518794
200723,3966.7902972714196
200724,1008.8540975245155
200725,1667.380019309781
200726,305.19608471452085
200727,195.002464354572
200728,3703.0378617171896
200729,3850.7920236027794
200730,1402.4397214334872
200731,4858.1719158870155
200732,839.6486254811766
200733,6602.055829946667
200734,1989.6731838554367
200735,1086.9724284707563
200736,16547.52515537334
200737,8026.391877122409
200738,1798.2714033180252
200739,455.2768635020747
200740,6915.753841018483
200741,2206.9670186166823
200742,7000.138442544705
200743,8061.54617085175
200744,2369.8399654204295
200745,3965.9737067914657
200746,1284.5443264411238
200747,1254.287232763345
200748,41853.24498271257
200749,743.440403412167
200750,13720.254592930112
200751,6512.464010464901
200752,3239.3988732896432
200753,3237.6835420289763
200754,2415.1551634865896
200755,3005.6455191340383
200756,4528.621165499947
200757,3424.6075694705905
200758,2459.973018843348
200759,938.605388163614
200760,17276.236742317007
200761,3138.8481856694375
200762,2531.4102410499336
200763,2731.5828274243377
200764,726.3288359699944
200765,13706.371101094981
200766,814.4284549045706
200767,1148.9260468729735
200768,726.3101986120821
200769,14384.326148846578
200770,334.7224234081806
200771,3903.113765541263
200772,2393.5017421927596
200773,5211.303261223806
200774,13127.480606888692
200775,3027.420913797052
200776,2966.165235363857
200777,4000.395516736746
200778,1643.0376251306216
200779,3690.070867401342
200780,797.7008064791705
200781,5065.004668525236
200782,666.5640307533079
200783,38606.20435064587
200784,1209.3976392548188
200785,1677.3557878787246
200786,5061.213749641976
200787,3692.0482440281485
200788,9121.085688790303
200789,568.6033326121745
200790,3005.791938401196
200791,4497.885912789886
200792,3422.623452956701
200793,4095.329849471629
200794,17565.226877294375
200795,3789.105534902409
200796,155.65610596490336
200797,3741.003167798801
200798,5057.296457316739
200799,22467.116940481174
200800,1977.857144459985
200801,289.70770986762057
200802,211.08338996323928
200803,2158.4905219040843
200804,3852.4297168396565
200805,8102.730615006167
200806,5989.2808026570765
200807,495.1184812343467
200808,3237.745627656528
200809,972.9703292474724
200810,2925.4899371414967
200811,757.9562904819547
200812,4339.734395428157
200813,22489.959226484127
200814,1089.5893432783769
200815,1257.4588889368401
200816,10923.31070979489
200817,898.1796528073361
200818,6299.08714467788
200819,6052.448396091644
200820,798.3479526431679
200821,3725.3561426952338
200822,6516.755914404241
200823,3218.6563542613358
200824,615.5002618529255
200825,12062.777559355172
200826,845.1780902217702
200827,2037.0660106640692
200828,10949.66414402629
200829,12212.069939947867
200830,7902.761160452388
200831,3995.8636257447542
200832,6818.5433777034405
200833,940.159674450291
200834,1555.4797006482997
200835,1552.9096752601083
200836,1707.5644153578514
200837,3585.305699523361
200838,1341.169506387003
200839,5759.969279211468
200840,3886.81657157111
200841,8709.21382700706
200842,3315.765038518324
200843,3430.5877471356334
200844,8448.75935575204
200845,619.9161584684141
200846,6034.109995330605
200847,3987.076316351913
200848,946.7278132293425
200849,13076.925464777141
200850,1186.065656242896
200851,8994.75647330136
200852,1683.5995821449933
200853,6453.55799609156
200854,12616.833500028219
200855,3201.641787664829
200856,3859.181889408
200857,1049.8521747875834
200858,17760.561582019225
200859,1991.7554603101041
200860,7555.669661478763
200861,1600.0213005526048
200862,12317.888136010113
200863,2703.408956011293
200864,881.9566229401837
200865,27743.687977567843
200866,8326.921201709096
200867,4982.538409223543
200868,2507.072509906739
200869,621.8472514722814
200870,13512.50160570567
200871,1797.9475411502265
200872,9194.041732316322
200873,793.5384267442254
200874,1158.9550206559388
200875,3284.1675562680207
200876,5439.0349164733
200877,3487.40288914024
200878,9624.56304604076
200879,488.23152316211946
200880,253.16933338333916
200881,384.44123116656
200882,9537.000798741974
200883,7138.337897162361
200884,1469.1485761746153
200885,2066.4215658665958
200886,7510.79435170922
200887,1128.8714915266332
200888,963.9785295455738
200889,2328.5620402069226
200890,1844.3490223677477
200891,854.453595397837
200892,5504.613156943584
200893,1308.6312995022317
200894,899.8338166937806
200895,6588.288867306725
200896,3201.4906736764246
200897,1816.8222501181854
200898,13896.183348794224
200899,4182.722648903032
200900,5693.383189372145
200901,2569.667442740737
200902,16744.46210961789
200903,389.9430697243151
200904,894.1266813039202
200905,1906.1175560136971
200906,9117.817960717059
200907,1231.17056075041
200908,655.3567308266638
200909,230.7590149874733
200910,1751.9662896137406
200911,744.8612490812045
200912,4027.914659041758
200913,4688.548967475794
200914,5115.166161987814
200915,3035.0762709845485
200916,1710.4202417188478
200917,14892.280069482653
200918,806.0526903497341
200919,3756.3138529149246
200920,1219.733366045138
200921,5936.6500363722835
200922,812.069117461831
200923,15163.215386358677
200924,1250.6114560068268
200925,7995.221829607846
200926,837.6858980427845
200927,303.22630831783613
200928,5017.370976061593
200929,955.1190602313261
200930,13174.9952182008
200931,2006.509299431931
200932,1045.42484792904
200933,18432.93727875504
200934,7159.370691432519
200935,1939.6769306688702
200936,5364.768260849536
200937,29120.675816968072
200938,11057.70050648234
200939,3463.0526782469065
200940,2844.1476131435293
200941,335.46628183440896
200942,798.7185215555862
200943,2112.4725001332927
200944,18258.06662538883
200945,1865.5459969091594
200946,1307.5284926776303
200947,842.5172095706702
200948,8867.097581202259
200949,17838.35277354734
200950,5324.996215513092
200951,7942.7833724633165
200952,12578.253235167907
200953,1906.4942540945392
200954,1236.0992574701008
200955,20242.387646856107
200956,5033.656865097603
200957,2707.922413385078
200958,1369.0818902711303
200959,1114.455487940892
200960,3404.2689000121504
200961,5148.2544424235375
200962,8878.716794250658
200963,1216.8533432159218
200964,2226.441428904279
200965,6411.0954986190445
200966,1906.0193745148665
200967,4451.257468155469
200968,3668.3430093898482
200969,3892.827651547046
200970,13069.704808922404
200971,1238.5637045002638
200972,4135.926990403055
200973,10402.062278175847
200974,17422.085858539293
200975,3134.205605401652
200976,29424.028626077157
200977,12102.35533214593
200978,2426.416716305694
200979,522.7394543255841
200980,9476.842147568152
200981,1799.5173630185564
200982,6828.27174299428
200983,736.7767313262034
200984,656.052093783855
200985,26628.29600697847
200986,14021.33554814092
200987,1090.6314987694018
200988,309.24979345143106
200989,1341.4808567570808
200990,581.0804915500554
200991,1304.3573229322587
200992,2682.89629806795
200993,249.2706413986661
200994,3038.5064774128678
200995,1497.6285354405188
200996,6072.192042942244
200997,87.40913769873174
200998,1496.2405777476863
200999,8996.69064484927
201000,4894.642020140468
201001,7611.276333136708
201002,17807.482580835946
201003,14562.359320380034
201004,400.6983200580447
201005,674.4069704333849
201006,5277.890341638303
201007,1503.362062373686
201008,5992.146926875273
201009,2823.4551152747786
201010,8523.950635140069
201011,12260.420313405531
201012,3458.5831935159117
201013,10788.069172796182
201014,2539.5144956993454
201015,5530.513591484134
201016,1444.644779954261
201017,2786.896269679922
201018,2430.190067088986
201019,12171.556044044108
201020,7274.716720290103
201021,2010.527135829871
201022,7273.676830630388
201023,33196.16777824773
201024,6193.617634093364
201025,2657.635456155147
201026,5370.5792828318445
201027,3595.490821853303
201028,3812.3058169881397
201029,1499.5796661682575
201030,6848.515313795493
201031,16680.235209482533
201032,505.2011304630279
201033,9209.572479259668
201034,249.8201468621418
201035,4813.963366103328
201036,1041.5409218421028
201037,1543.2025859457701
201038,1368.673045873974
201039,4592.605325700463
201040,1532.0031223709098
201041,343.7166277746065
201042,3535.975573172168
201043,911.5613456447923
201044,6244.466150152014
201045,3821.1965473221053
201046,2463.711948426366
201047,871.9709666644355
201048,6988.743065801507
201049,615.6608515463524
201050,6561.628616656797
201051,1340.3729933353752
201052,4501.247095919094
201053,740.8301497738638
201054,2923.662617890053
201055,3932.8487313167475
201056,3142.8093914595274
201057,1613.100997451318
201058,9138.335379136823
201059,10045.958616691178
201060,484.8808899590861
201061,11059.927999353487
201062,2944.513010111249
201063,23655.138296435838
201064,1891.0785346598368
201065,714.5888442173373
201066,1184.2860569445838
201067,16687.248632516363
201068,13018.259113990183
201069,2478.2163876559057
201070,24512.88957113728
201071,503.318039199641
201072,2530.2725217566567
201073,2638.076808157729
201074,22018.774265651882
201075,3522.3023006808544
201076,1567.8189397033177
201077,7447.937224983937
201078,1983.3193904725745
201079,9427.122390339702
201080,2898.2032115356797
201081,17931.278142054318
201082,5459.361930515514
201083,1046.5705640690956
201084,864.7760610060559
201085,1258.581874373575
201086,8776.303298332943
201087,1571.3894074229545
201088,7380.167536138851
201089,6600.027272027892
201090,7707.409059421484
201091,586.7106835368519
201092,7067.9212719072
201093,1551.8709428772165
201094,5349.209437499756
201095,1958.465347521999
201096,2993.4162955238885
201097,293.1004118095726
201098,4917.651374825342
201099,496.2877997691711
201100,1713.6446860200383
201101,8326.574091368433
201102,2594.157917283528
201103,3329.91720434042
201104,2465.3652443348565
201105,5458.011786820893
201106,710.0406046477476
201107,995.5623997561287
201108,1994.373223982626
201109,7259.290108905405
201110,3427.1817168912207
201111,4288.031049893398
201112,10712.008831030402
201113,7718.7352773175235
201114,4907.753740795597
201115,22075.7763489272
201116,795.9241094672416
201117,814.2105356765458
201118,1434.6065528386641
201119,4989.524961849385
201120,3506.7737781158585
201121,2728.4790846962983
201122,8519.313598166858
201123,6859.018468268629
201124,11928.86584478585
201125,1588.9303427059003
201126,287.6830948794769
201127,10982.222450001875
201128,7430.545131175802
201129,22393.210658409684
201130,3477.2401968181566
201131,2488.410790989033
201132,4657.62858022927
201133,1232.2376130496314
201134,7503.257012478063
201135,1995.6740657585694
201136,5353.73039162717
201137,651.3427995787712
201138,413.39828792002834
201139,5263.284195046543
201140,11257.660154139607
201141,599.407582166381
201142,1810.2748838606412
201143,7916.605868022936
201144,2242.5118192446266
201145,7357.657421584965
201146,3536.4291341280323
201147,2960.4666793246847
201148,2144.0399410587283
201149,750.3187716379005
201150,3763.916857105944
201151,10810.001175826688
201152,1421.8638049536107
201153,1710.366979878705
201154,6881.112964425103
201155,4190.343084048688
201156,1263.0990010737764
201157,1015.8182894519725
201158,1282.821615692766
201159,1547.1068515442446
201160,646.767863729267
201161,2714.811015601826
201162,763.3520069811726
201163,8683.176859351897
201164,2020.9082422799866
201165,1128.0885146356147
201166,3237.7095164664747
201167,946.3649796641278
201168,834.362947566968
201169,1656.7935031819293
201170,12854.919322286536
201171,7154.4013183792595
201172,12871.74676531176
201173,15489.185398313013
201174,483.95987365578793
201175,1122.8451828576985
201176,1844.7475966622424
201177,1684.7224144903691
201178,4316.5702911941335
201179,889.6463102685516
201180,2252.0419094302206
201181,14154.496327403798
201182,642.4061974972827
201183,2435.9311268061024
201184,2189.5636860526147
201185,2737.153583147914
201186,786.214955145707
201187,13615.173576780544
201188,3673.090416549475
201189,30733.745224404913
201190,2452.4154790223524
201191,10104.18261286187
201192,4294.431360159675
201193,1056.7364437463762
201194,456.1879157801164
201195,4152.598957744069
201196,7994.069325437969
201197,5450.362617319834
201198,4924.150832633351
201199,877.8733399221535
201200,5059.078017335649
201201,165.31455154584796
201202,19490.425924146173
201203,1201.2877721420841
201204,2829.1771709929008
201205,2135.3099109163322
201206,2634.732272672153
201207,3891.8168462564736
201208,10723.04025030366
201209,421.9334486804905
201210,6546.711315073202
201211,194.29000820663418
201212,21631.300220694196
201213,7299.4699151462
201214,21950.184295958497
201215,1377.7120098170521
201216,1607.5681796027002
201217,106.61555537948368
201218,1838.4507038299118
201219,665.8993283335934
201220,2959.218391403156
201221,3389.677551654526
201222,2967.5035253066135
201223,9894.717672699644
201224,14868.275666957536
201225,4426.689647779576
201226,1026.0865974146998
201227,3214.832026520179
201228,1979.3761710863105
201229,13535.88742558154
201230,3416.2992165878914
201231,5419.91864033078
201232,16169.651781124292
201233,4979.476307962826
201234,29272.05012556338
201235,21168.574739262753
201236,2858.3825281557274
201237,14632.06751737824
201238,1306.0368634276551
201239,10346.84308588142
201240,1087.3132988988264
201241,7392.573701971653
